id,activity_date,daily_average_heartrate,total_steps,total_distance,tracker_distance,logged_activities_distance,very_active_distance,moderately_active_distance,light_active_distance,sedentary_active_distance,very_active_minutes,fairly_active_minutes,lightly_active_minutes,sedentary_minutes,calories,total_minutes_asleep,total_sleep_records,total_time_in_bed,bmi,weight_kg,weight_pounds
6775888955,5/4/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,,,,
6775888955,5/5/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1841,,,,,,
7007744171,5/4/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1557,,,,,,
7086361926,4/17/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1629,,,,,,
8253242879,4/30/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,,,,
8583815059,4/16/2016,,5319,4.15,4.15,0,0,0,0,0,0,0,0,1440,2693,,,,,,
8583815059,4/17/2016,,3008,2.35,2.35,0,0,0,0,0,0,0,0,1440,2439,,,,,,
8583815059,5/2/2016,,8469,6.61,6.61,0,0,0,0,0,0,0,0,1440,2894,,,,,,
8583815059,5/3/2016,,12015,9.37,9.37,0,0,0,0,0,0,0,0,1440,3212,,,,,,
8583815059,5/4/2016,,3588,2.8,2.8,0,0,0,0,0,0,0,0,1440,2516,,,,,,
8583815059,5/12/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,,,,
8792009665,4/17/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,4/18/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,4/19/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,4/25/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,5/5/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,5/6/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,5/7/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,5/8/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
8792009665,5/9/2016,,0,0,0,0,0,0,0,0,0,0,0,1440,1688,,,,,,
1844505072,4/20/2016,,8,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1349,,,,,,
1844505072,4/27/2016,,4,0,0,0,0,0,0,0,0,0,1,1439,1348,,,,,,
6775888955,5/3/2016,,9,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,1843,,,,,,
1844505072,5/6/2016,,44,0.03,0.03,0,0,0,0.03,0,0,0,2,1438,1351,,,,,,
4020332650,4/17/2016,96,16,0.01,0.01,0,0,0,0.01,0,0,0,2,1438,1990,,,,,,
4020332650,4/18/2016,,62,0.04,0.04,0,0,0,0.04,0,0,0,2,1438,1995,,,,,,
4020332650,4/14/2016,89.85,108,0.08,0.08,0,0,0,0.03,0,0,0,3,1437,2011,,,,,,
7086361926,4/16/2016,,31,0.01,0.01,0,0,0,0.01,0,0,0,3,1437,1635,,,,,,
8792009665,4/21/2016,80,144,0.09,0.09,0,0,0,0.09,0,0,0,9,1431,1720,,,,,,
1844505072,4/19/2016,,197,0.13,0.13,0,0,0,0.13,0,0,0,10,1430,1366,,,,,,
1927972279,4/22/2016,,149,0.1,0.1,0,0,0,0.1,0,0,0,10,1430,2093,,,,,,
8792009665,4/16/2016,,244,0.16,0.16,0,0,0,0.16,0,0,0,12,1428,1721,,,,,,
1927972279,4/18/2016,,244,0.17,0.17,0,0,0,0.17,0,0,0,17,1423,2111,,,,,,
6775888955,4/22/2016,89.28,637,0.46,0.46,0,0,0,0.46,0,0,0,20,1420,1922,,,,,,
1927972279,5/3/2016,,1326,0.92,0.92,0,0.73,0,0.18,0,10,0,17,1413,2195,,,,,,
6775888955,4/28/2016,99.15,703,0.5,0.5,0,0.06,0.2,0.24,0,2,13,15,1410,1993,,,,,,
8792009665,4/24/2016,75.22,400,0.26,0.26,0,0.04,0.05,0.16,0,3,8,19,1410,1799,,,,,,
6290855005,4/23/2016,,0,0,0,0,0,0,0,0,33,0,0,1407,2664,,,,,,
1644430081,4/21/2016,,1223,0.89,0.89,0,0,0,0.88,0.01,0,0,38,1402,2140,,,,,,
2320127002,5/1/2016,,772,0.52,0.52,0,0,0,0.52,0,0,0,40,1400,1403,,,,,,
6775888955,4/24/2016,107.09,2153,1.54,1.54,0,0.77,0.62,0.15,0,11,18,11,1400,2053,,,,,,
2320127002,4/29/2016,,924,0.62,0.62,0,0,0,0.62,0,0,0,45,1395,1410,,,,,,
8253242879,4/28/2016,,2718,1.8,1.8,0,0.67,0.78,0.34,0,11,16,20,1393,1580,,,,,,
1927972279,5/7/2016,,1510,1.04,1.04,0,0,0,1.04,0,0,0,48,1392,2229,,,,,,
6775888955,4/17/2016,101.45,2497,1.79,1.79,0,0.35,1.13,0.31,0,5,24,19,1392,2067,,,,,,
8053475328,5/1/2016,,1170,0.85,0.85,0,0,0,0.85,0,0,0,51,1389,1886,,,,,,
1644430081,5/4/2016,,2309,1.68,1.68,0,0,0,1.66,0.02,0,0,52,1388,2222,,,,,,
2320127002,5/4/2016,,1201,0.81,0.81,0,0,0,0.81,0,0,0,52,1388,1426,,,,,,
6775888955,4/16/2016,107.72,4732,3.39,3.39,0,2.52,0.81,0.06,0,36,18,9,1377,2225,,,,,,
8583815059,4/15/2016,,3430,2.68,2.68,0,0,0,0.9,0,0,0,65,1375,2505,,,,,,
8583815059,5/5/2016,,12427,9.69,9.69,0,0,0,1.18,0,0,0,70,1370,3266,,,,,,
2320127002,4/28/2016,,1532,1.03,1.03,0,0,0,1.03,0,0,0,76,1364,1473,,,,,,
4319703577,4/17/2016,,29,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,1464,,,,27.45,72.4,159.61
8253242879,4/14/2016,,5234,3.46,3.46,0,1.93,0.99,0.54,0,29,16,33,1362,1705,,,,,,
8792009665,4/26/2016,69.24,1321,0.85,0.85,0,0,0,0.85,0,0,0,80,1360,1928,,,,,,
1927972279,4/24/2016,,2090,1.45,1.45,0,0.07,0.24,1.14,0,1,6,75,1358,2324,,,,,,
2320127002,4/27/2016,,1715,1.16,1.16,0,0,0,1.16,0,0,0,82,1358,1481,,,,,,
1927972279,5/1/2016,,2704,1.87,1.87,0,1.01,0.03,0.83,0,14,1,70,1355,2411,,,,,,
1644430081,4/22/2016,,3673,2.67,2.67,0,0,0,2.66,0.01,0,0,86,1354,2344,,,,,,
1844505072,5/4/2016,,2080,1.37,1.37,0,0,0,1.37,0,0,0,87,1353,1549,,,,,,
1927972279,5/4/2016,,1786,1.24,1.24,0,0,0,1.24,0,0,0,87,1353,2338,,,,,,
1644430081,4/24/2016,,3321,2.41,2.41,0,0,0,2.41,0,0,0,89,1351,2413,,,,,,
4020332650,5/2/2016,90.14,475,0.34,0.34,0,0,0.04,0.29,0,0,11,31,1350,2207,,,,,,
7086361926,4/23/2016,,2817,1.81,1.81,0,0,0,1.8,0,0,0,90,1350,1965,,,,,,
1624580081,5/9/2016,,1732,1.13,1.13,0,0,0,1.13,0,0,0,91,1349,1328,,,,,,
6775888955,5/1/2016,105.02,2487,1.78,1.78,0,0.48,0.62,0.68,0,9,34,50,1347,2319,,,,,,
8053475328,5/2/2016,,1969,1.43,1.43,0,0,0,1.43,0,0,0,95,1345,1988,,,,,,
1624580081,4/15/2016,,1510,0.98,0.98,0,0,0,0.97,0,0,0,96,1344,1344,,,,,,
1624580081,5/3/2016,,2100,1.37,1.37,0,0,0,1.34,0.02,0,0,96,1344,1334,,,,,,
6775888955,4/30/2016,94.87,2503,1.79,1.79,0,0.16,0.16,1.48,0,3,9,84,1344,2280,,,,,,
1644430081,5/5/2016,,4363,3.19,3.19,0,0.52,0.54,2.13,0.01,6,12,81,1341,2463,,,,,,
4702921684,4/22/2016,,1664,1.35,1.35,0,0,0,1.35,0,0,0,72,1341,2241,,,,,,
1624580081,5/6/2016,,1727,1.12,1.12,0,0,0,1.12,0.01,0,0,102,1338,1341,,,,,,
1644430081,4/25/2016,,3580,2.6,2.6,0,0.59,0.06,1.95,0,8,1,94,1337,2497,,,,,,
8253242879,4/15/2016,,2672,1.77,1.77,0,0,0,1.76,0,0,0,105,1335,1632,,,,,,
8877689391,5/2/2016,65.32,4790,3.64,3.64,0,0,0,3.56,0,0,0,105,1335,2189,,,,,,
1927972279,5/6/2016,,2091,1.45,1.45,0,0,0,1.45,0,0,0,108,1332,2383,,,,,,
1624580081,5/11/2016,,3134,2.04,2.04,0,0,0,2.04,0,0,0,112,1328,1359,,,,,,
1624580081,5/5/2016,,2470,1.61,1.61,0,0,0,1.58,0.02,0,0,117,1323,1370,,,,,,
1624580081,5/4/2016,,2193,1.43,1.43,0,0,0,1.42,0,0,0,118,1322,1368,,,,,,
1644430081,4/27/2016,,3032,2.2,2.2,0,0,0,2.2,0,0,0,118,1322,2489,,,,,,
1927972279,5/2/2016,,3790,2.62,2.62,0,1.16,0.3,1.16,0,16,8,94,1322,2505,,,,,,
6775888955,4/26/2016,94.32,7091,5.27,5.27,1.96,3.48,0.87,0.73,0,42,30,47,1321,2584,,,,,,
1624580081,4/28/2016,,2759,1.79,1.79,0,0,0.2,1.6,0,0,5,115,1320,1401,,,,,,
1844505072,5/5/2016,,2237,1.48,1.48,0,0,0,1.48,0,0,0,120,1320,1589,,,,,,
8253242879,4/22/2016,,2824,1.87,1.87,0,0,0,1.87,0,0,0,120,1320,1651,,,,,,
6775888955,5/6/2016,97.5,4697,3.37,3.37,0,0.47,0.93,1.93,0,12,35,75,1318,2496,,,,,,
1644430081,4/20/2016,,2436,1.77,1.77,0,0,0,1.76,0.01,0,0,125,1315,2430,,,,,,
8253242879,4/24/2016,,8905,7.13,7.13,0,5.6,0.19,1.34,0,41,4,82,1313,1976,,,,,,
8583815059,5/1/2016,,4512,3.52,3.52,0,0.78,0.12,2.04,0,10,2,117,1311,2596,,,,,,
8583815059,4/18/2016,,3864,3.01,3.01,0,0.31,1.06,1.35,0,4,22,105,1309,2536,,,,,,
2320127002,5/2/2016,,3634,2.45,2.45,0,0.36,0.21,1.88,0,5,6,123,1306,1613,,,,,,
8583815059,4/14/2016,,3135,2.45,2.45,0,0,0,2.43,0,0,0,134,1306,2443,,,,,,
2022484408,5/8/2016,76.71,3292,2.31,2.31,0,0,0,2.31,0,0,0,135,1305,1848,,,,,,
5577150313,5/6/2016,68.29,4950,3.7,3.7,0,1.93,0.32,1.45,0,41,16,79,1304,2643,,,,,,
1927972279,4/25/2016,,152,0.11,0.11,0,0,0,0.11,0,0,0,12,1303,2100,,,,,,
2320127002,4/21/2016,,3404,2.29,2.29,0,0.06,0.42,1.81,0,1,10,127,1302,1610,,,,,,
2873212765,5/7/2016,,4940,3.38,3.38,0,2.28,0.55,0.55,0,75,11,52,1302,1897,,,,,,
6775888955,4/25/2016,92.13,6474,4.64,4.64,0,2.27,0.46,1.9,0,33,13,92,1302,2484,,,,,,
1624580081,5/10/2016,,2969,1.93,1.93,0,0,0,1.92,0.01,0,0,139,1301,1393,,,,,,
1844505072,4/23/2016,,3570,2.36,2.36,0,0,0,2.36,0,0,0,139,1301,1645,,,,,,
1624580081,4/26/2016,,2826,1.84,1.84,0,0,0,1.83,0.01,0,0,140,1300,1402,,,,,,
1624580081,4/19/2016,,2916,1.9,1.9,0,0,0,1.9,0,0,0,141,1299,1435,,,,,,
4020332650,4/15/2016,91.95,1882,1.35,1.35,0,0.21,0.36,0.77,0,36,18,87,1299,2951,,,,,,
8253242879,4/26/2016,,4562,3.04,3.04,0,1.18,0.49,1.37,0,19,14,108,1299,1813,,,,,,
8253242879,4/13/2016,,8053,6.1,6.1,0,4.17,0.63,1.31,0,35,11,96,1298,1935,,,,,,
4020332650,5/11/2016,90.77,3689,2.65,2.65,0,0.11,0.17,2.33,0,2,8,134,1296,2645,,,,,,
1927972279,4/23/2016,,2945,2.04,2.04,0,0,0,2.04,0,0,0,145,1295,2499,,,,,,
2320127002,5/9/2016,,3090,2.08,2.08,0,0,0,2.08,0,0,0,145,1295,1630,,,,,,
1624580081,4/12/2016,,8163,5.31,5.31,0,0,0,5.31,0,0,0,146,1294,1432,,,,,,
8583815059,4/25/2016,,4503,3.51,3.51,0,1.47,0.24,1.81,0,18,6,122,1294,2547,,,,,,
1844505072,4/16/2016,,3414,2.26,2.26,0,0,0,2.26,0,0,0,147,1293,1657,,,,,,
2320127002,4/26/2016,,3409,2.3,2.3,0,0,0,2.3,0,0,0,147,1293,1632,,,,,,
1624580081,4/13/2016,,7007,4.55,4.55,0,0,0,4.55,0,0,0,148,1292,1411,,,,,,
1927972279,4/14/2016,,2163,1.5,1.5,0,0,0.4,1.1,0,0,9,88,1292,2383,,,,,,
1624580081,4/29/2016,,2390,1.55,1.55,0,0,0,1.55,0,0,0,150,1290,1404,,,,,,
1624580081,4/20/2016,,4974,3.23,3.23,0,0,0,3.23,0,0,0,151,1289,1446,,,,,,
1624580081,5/8/2016,,3427,2.23,2.23,0,0,0,2.22,0,0,0,152,1288,1427,,,,,,
4558609924,4/13/2016,83.36,4978,3.29,3.29,0,1.24,0.44,1.61,0,19,7,127,1287,1722,,,,,,
8253242879,4/27/2016,,10232,8.18,8.18,0,6.24,0.23,1.7,0,45,5,104,1286,2008,,,,,,
8053475328,4/30/2016,,7135,5.59,5.59,0,2.99,0.06,2.54,0,27,1,131,1281,2408,,,,,,
2320127002,4/25/2016,,3588,2.42,2.42,0,0.23,0.2,1.99,0,3,5,152,1280,1654,,,,,,
4057192912,4/13/2016,,5974,4.47,4.47,0,0,0,4.37,0,0,0,160,1280,2306,,,,,,
6117666160,5/4/2016,91.23,2997,2.26,2.26,0,0,0,2.26,0,0,0,156,1279,1902,,,,,,
8253242879,4/18/2016,,5151,3.48,3.48,0,1.04,0.63,1.8,0,16,16,130,1278,1829,,,,,,
1624580081,4/17/2016,,6175,4.06,4.06,0,1.03,1.52,1.49,0.01,15,22,127,1276,1554,,,,,,
4057192912,4/12/2016,,5394,4.03,4.03,0,0,0,3.94,0,0,0,164,1276,2286,,,,,,
8253242879,4/19/2016,,4212,2.78,2.78,0,0,0,2.78,0,0,0,164,1276,1763,,,,,,
4388161847,4/13/2016,64.83,10993,8.45,8.45,0,0.06,0.63,3.88,0,1,14,150,1275,3092,,,,,,
2873212765,4/17/2016,,2524,1.7,1.7,0,0,0.35,1.34,0,0,8,160,1272,1529,,,,,,
1644430081,4/18/2016,,7132,5.19,5.19,0,1.07,1.67,2.45,0,15,33,121,1271,2806,,,,,,
2022484408,5/7/2016,73.99,6708,4.71,4.71,0,1.61,0.08,3.02,0,20,2,149,1269,1995,,,,,,
8253242879,4/16/2016,,9256,6.14,6.14,0,0.43,3.27,2.45,0,6,51,115,1268,1880,,,,,,
1644430081,4/23/2016,,6637,4.83,4.83,0,0,0.58,4.25,0,0,15,160,1265,2677,,,,,,
4319703577,4/21/2016,,3702,2.48,2.48,0,0,0,0.35,0,0,0,34,1265,1792,59,1,65,,,
1624580081,4/16/2016,,5370,3.49,3.49,0,0,0,3.49,0,0,0,176,1264,1463,,,,,,
1644430081,4/15/2016,,5263,3.83,3.83,0,0.22,0.15,3.45,0,3,4,170,1263,2750,,,,,,
1624580081,5/2/2016,,7155,4.93,4.93,0,0.86,0.59,3.47,0,7,6,166,1261,1497,,,,,,
8253242879,4/25/2016,,6829,4.51,4.51,0,0.36,2.39,1.77,0,7,54,118,1261,1909,,,,,,
8053475328,4/22/2016,,10520,8.29,8.29,0,6.26,0.15,1.88,0,60,3,117,1260,2655,,,,,,
8583815059,5/9/2016,,9877,7.7,7.7,0,5.76,0.17,1.73,0,66,4,110,1260,2947,,,,,,
1644430081,4/13/2016,,8001,5.82,5.82,0,2.28,0.9,2.64,0,30,16,135,1259,2902,,,,,,
1624580081,5/7/2016,,2104,1.37,1.37,0,0,0,1.37,0,0,0,182,1258,1474,,,,,,
8253242879,4/29/2016,,6260,4.26,4.26,0,1.29,0.54,2.4,0,16,14,136,1257,1854,,,,,,
8583815059,4/19/2016,,5697,4.44,4.44,0,0.53,0.48,3.44,0,7,10,166,1257,2668,,,,,,
1844505072,5/3/2016,,4059,2.68,2.68,0,0,0,2.68,0,0,0,184,1256,1742,,,,,,
4020332650,5/7/2016,88.93,6132,4.4,4.4,0,0,0,3.58,0,0,0,184,1256,2975,,,,,,
8053475328,4/16/2016,,14549,11.11,11.11,0,9.36,0.27,1.49,0,96,6,83,1255,2867,,,,,,
1624580081,4/21/2016,,6349,4.13,4.13,0,0,0,4.11,0.02,0,0,186,1254,1467,,,,,,
1644430081,5/10/2016,,9167,6.66,6.66,0,0.88,0.81,4.97,0.01,12,19,155,1254,2799,,,,,,
7086361926,5/5/2016,,8564,5.6,5.6,0,1.78,0.83,2.95,0,24,14,149,1253,2386,,,,,,
8583815059,4/13/2016,,5571,4.35,4.35,0,0.15,0.97,3.23,0,2,23,163,1252,2654,,,,,,
8583815059,5/6/2016,,5843,4.56,4.56,0,0.14,1.19,3.23,0,2,22,166,1250,2683,,,,,,
2320127002,4/14/2016,,3973,2.68,2.68,0,0,0,2.68,0,0,0,191,1249,1696,,,,,,
4445114986,4/18/2016,,6155,4.24,4.24,0,2,0.29,1.95,0,25,6,162,1247,2248,,,,,,
8583815059,4/20/2016,,5273,4.11,4.11,0,0,1.04,3.07,0,0,27,167,1246,2647,,,,,,
2320127002,4/16/2016,,5057,3.41,3.41,0,0,0,3.4,0,0,0,195,1245,1724,,,,,,
8053475328,5/6/2016,,13953,11,11,0,9.1,0.69,1.21,0,90,15,90,1245,2859,,,,,,
8253242879,4/12/2016,,9033,7.16,7.16,0,5.43,0.14,1.59,0,40,2,154,1244,2044,,,,,,
1624580081,4/22/2016,,4026,2.62,2.62,0,0,0,2.6,0,0,0,199,1241,1470,,,,,,
6290855005,4/12/2016,,4562,3.45,3.45,0,0,0,3.45,0,0,0,199,1241,2560,,,,,,
7007744171,4/30/2016,79.34,3761,2.52,2.52,0,0,0,2.52,0,0,0,200,1240,2051,,,,,,
4445114986,4/23/2016,,4363,2.93,2.93,0,0,0,2.93,0,0,0,201,1239,2149,,,,,,
1624580081,4/25/2016,,6497,4.22,4.22,0,0,0,4.2,0.02,0,0,202,1238,1492,,,,,,
4558609924,5/6/2016,70.92,3755,2.48,2.48,0,0,0,2.48,0,0,0,202,1238,1722,,,,,,
7007744171,4/15/2016,83.71,5273,3.53,3.53,0,0,0,3.53,0,0,0,202,1238,2098,,,,,,
2022484408,4/16/2016,74.5,10100,7.09,7.09,0,3.15,0.55,3.39,0,41,11,151,1237,2177,,,,,,
8253242879,4/17/2016,,10204,7.91,7.91,0,5.43,0.15,2.33,0,41,5,157,1237,2112,,,,,,
8583815059,4/12/2016,,5014,3.91,3.91,0,0,0.33,3.58,0,0,7,196,1237,2650,,,,,,
2320127002,4/24/2016,,4165,2.81,2.81,0,0,0,2.8,0,0,0,204,1236,1725,,,,,,
2320127002,5/6/2016,,4878,3.29,3.29,0,0,0,3.29,0,0,0,204,1236,1742,,,,,,
3372868164,4/22/2016,,3843,2.62,2.62,0,0,0,2.61,0.01,0,0,206,1234,1669,,,,,,
4319703577,4/13/2016,,8204,5.5,5.5,0,0.53,0.59,1.31,0,8,15,96,1234,2135,,,,,,
1624580081,4/27/2016,,8367,5.44,5.44,0,1.11,1.87,2.46,0,17,36,154,1233,1670,,,,,,
6775888955,4/18/2016,96.9,8294,5.95,5.95,0,2,0.77,3.17,0,30,31,146,1233,2798,,,,,,
1844505072,4/17/2016,,4525,2.99,2.99,0,0.14,0.26,2.59,0,2,8,199,1231,1793,,,,,,
8583815059,4/21/2016,,8538,6.66,6.66,0,2.63,1.02,3.01,0,35,18,158,1229,2883,,,,,,
8583815059,4/27/2016,,12474,9.73,9.73,0,6.6,0.27,2.87,0,77,5,129,1229,3142,,,,,,
8583815059,5/10/2016,,8240,6.43,6.43,0,0.69,2.01,3.72,0,9,43,162,1226,2846,,,,,,
8877689391,5/1/2016,70.08,10930,8.32,8.32,0,3.13,0.57,4.57,0,36,12,166,1226,2786,,,,25.53,85.3,188.05
4020332650,5/9/2016,86.28,4556,3.27,3.27,0,0.2,0.12,2.94,0,3,5,173,1225,2785,,,,,,
4020332650,4/16/2016,99.49,1982,1.42,1.42,0,0.45,0.37,0.59,0,65,21,55,1222,3051,77,1,77,,,
1624580081,4/24/2016,,6076,3.95,3.95,0,1.15,0.91,1.89,0,16,18,185,1221,1617,,,,,,
1844505072,4/22/2016,,5372,3.55,3.55,0,0,0,3.55,0,0,0,220,1220,1827,,,,,,
8053475328,5/4/2016,,14581,11.15,11.15,0,8.82,0.4,1.91,0,89,8,123,1220,2918,,,,,,
2873212765,5/1/2016,,7399,4.97,4.97,0,0.49,1.04,3.44,0,7,18,196,1219,1739,,,,,,
4445114986,4/17/2016,,2268,1.52,1.52,0,0,0,1.52,0,0,0,114,1219,1933,98,1,107,,,
8053475328,5/10/2016,,14810,11.36,11.36,0,9.09,0.42,1.85,0,96,10,115,1219,2926,,,,,,
1503960366,4/14/2016,,10460,6.74,6.74,0,2.44,0.4,3.91,0,30,11,181,1218,1776,,,,,,
4558609924,4/20/2016,76.06,4803,3.17,3.17,0,0,0,3.17,0,0,0,222,1218,1788,,,,,,
1503960366,4/22/2016,,12764,8.13,8.13,0,4.76,1.12,2.24,0,66,27,130,1217,1827,,,,,,
8053475328,4/29/2016,,12315,9.65,9.65,0,6.17,0.31,3.17,0,58,8,159,1215,2794,,,,,,
8877689391,4/18/2016,65.2,11423,8.67,8.67,0,2.44,0.27,5.94,0,29,5,191,1215,2761,,,,25.68,85.8,189.16
1624580081,4/18/2016,,10536,7.41,7.41,0,2.15,0.62,4.62,0.01,17,7,202,1214,1604,,,,,,
8053475328,5/9/2016,,12465,9.38,9.38,0,6.12,0.57,2.69,0,66,12,148,1214,2765,,,,,,
